"id","firstName","lastName","adp","projectedPoints","slotName","teamName","lineupStatus","byeWeek"
"34f13c6c-7498-42b8-a205-dd4ebd841d2e","Peyton","Hendershot","-",,"TE",,,
"b98b44c6-c56a-4aad-bf2e-9c7c6edd2ecf","John","Raine","-",,"TE",,,
"e9caf79e-df5e-495e-8700-cefcc2b9278e","Tim","Jones","-",,"WR",,,
"8afd2952-8feb-4958-a06c-d41715e1d01b","Trevon","Bradford","-",,"WR",,,
"ec7ec88e-c3e4-4c3b-ae35-0da9f2ff32c7","Justin","Henderson","-",,"RB",,,
"eb8ef147-5d2c-4ed9-8f7b-34648b888a0c","Corey","Dauphine","-",,"RB",,,
"4b082205-a645-48c5-a10f-bd03caf15d16","Marshawn","Lynch","-",,"RB",,,
"aa588f57-2fa0-47de-a0f3-e28eb0341294","Riley","Lees","-",,"WR",,,
"eb05907d-20d6-4662-ac75-b709f77a5ae3","Andrew","Luck","-",,"QB",,,
"bad9dab8-98bb-495c-82f6-5fb8840c81c6","Sandon","McCoy","-",,"RB",,,
"ee2410ce-a316-4958-a019-5befe1c52207","Mason","Stokke","-",,"RB",,,
"86169a1e-c277-410e-a07a-86a06561ee8f","Tory","Carter","-",,"RB",,,
"660ab90a-4b57-4511-9a49-964fe148bb83","Johnny","Football","-",,"QB",,,
"f9d042ae-978b-4983-9cba-1f7302766f90","Malik","Taylor","-",,"WR","Green Bay Packers",,
"4a9ba9b7-2835-4657-a6fb-589c92d42403","Brenden","Knox","-",,"RB","Dallas Cowboys",,
"49e7f7a8-4f12-4828-81e7-290cba18a2f4","BJ","Emmons","-",,"RB","Seattle Seahawks",,
"96ecec90-6494-4675-b9b1-e7f7d28091f4","Ryan","Nall","-",,"RB","Chicago Bears",,
"5286d267-f0f3-40f9-8d81-f585590b2b9a","Brandon","Zylstra","-",,"WR","Carolina Panthers",,
"6dfaedf2-1ead-4789-9dda-3142876e1baf","DeMichael","Harris","-",,"WR","Indianapolis Colts",,
"0e98b882-0978-4119-990a-07b903d40902","Dion","Lewis","-",,"RB",,,
"60f5777f-6d0c-4d49-9aa0-a0620a62e9ee","Jeremiah","Haydel","-",,"WR","Los Angeles Rams",,
"bc960529-231e-407d-aebb-3f61a91fe0fc","Osirus","Mitchell","-",,"WR",,,
"94a71640-a0c1-462c-8484-7c9c3e30bcd5","T.J","Vasher","-",,"WR","Dallas Cowboys",,
"9071a69e-d6b5-47de-a33c-8bc867f953a8","Tamorrion","Terry","-",,"WR","Seattle Seahawks",,
"9f2548f5-37db-488a-93b4-098c09f739eb","Zach","Davidson","-",,"TE","Minnesota Vikings",,
"adba833f-e4aa-4911-88d5-fbd6920cab96","Blake","Proehl","-",,"WR","Minnesota Vikings",,
"b69ab8e0-0828-43b9-ba9f-3ce1898bf50e","Garrett","Groshek","-",,"RB","Las Vegas Raiders",,
"a88dcaab-742b-4940-9cab-41ca92def374","Hunter","Bryant","-",,"TE","Detroit Lions",,
"bf967770-4965-4320-9551-ba5b66786d13","Jermar","Jefferson","-",,"RB","Detroit Lions",,
"532deb54-36e5-45c4-a4cc-b87d5f953b34","Feleipe","Franks","-",,"QB","Atlanta Falcons",,
"32374e2f-f65f-431d-937e-7804f9f6bf67","Rakeem","Boyd","-",,"RB","Detroit Lions",,
"088766af-6619-4498-881a-edd706707dc6","Richard","Rodgers","-",,"TE",,,
"5fcbc421-b4a9-4a8c-99a5-45b73fb65b6b","Tre","Nixon","-",,"WR","New England Patriots",,
"6af954af-8913-4e2f-9a9c-15918c77bc89","Sam","Ehlinger","-",,"QB","Indianapolis Colts",,
"99c8973f-b1e8-4aff-8647-85e216e5f9b2","Darvin","Kidsy","-",,"WR","Seattle Seahawks",,
"9cbeb49d-5c66-4931-ab96-974c3d0918b2","Keelan","Doss","-",,"WR","Las Vegas Raiders",,
"f718d41e-e09d-409a-8ac3-7bc06fd755a8","Dez","Bryant","-",,"WR",,,
"fcd61538-91b0-4ccb-a200-b3bb81661fd4","Bryce","Love","-",,"RB",,,
"fd5e6439-f2d9-42ec-a9b3-91e5b3f66eb6","Alex","Tanney","-",,"QB",,,
"b06ef43d-93b6-4289-994f-2ab64a9bc0a7","Matt","Bushman","-",,"TE",,,
"df1c729a-c2ab-4db8-894a-aea2caab4146","Tarik","Black","-",,"WR",,,
"ab462487-e841-49ed-8dbb-888e7cd79921","Jamycal","Hasty","-",,"RB","San Francisco 49ers",,
"3c616560-13db-4977-84c4-dd71c2d2d2d5","Dare","Ogunbowale","-",,"RB","Jacksonville Jaguars",,
"ef9ca4dd-162d-4fe5-b5c4-bdf4fa4beabc","Jordan","Wilkins","-",,"RB","Indianapolis Colts",,
"0cd9ad99-9bcc-4825-abae-e9ba49a7b923","K.J.","Hill","-",,"WR","Los Angeles Chargers",,
"8c531bc6-bfd0-4781-bf87-e0d2650d6d22","Chris","Streveler","-",,"QB","Arizona Cardinals",,
"7f4b763f-18c6-4b9a-9f93-7bcf6f2af583","Ja'Marcus","Bradley","-",,"WR","Cleveland Browns",,
"601a9f6b-910e-45d6-a9f0-cf125e173ca9","Reggie","Gilliam","-",,"TE","Buffalo Bills",,
"f24dbf63-ac63-42b1-8dfc-4733dd5514bd","Theo","Riddick","-",,"RB","Las Vegas Raiders",,
"72df26be-b50e-4461-8529-16769265038c","Joe","Reed","-",,"WR","Los Angeles Chargers",,
"edcc213b-f410-4fe7-9109-28e13f1ca4e4","Jonathan","Ward","-",,"RB","Arizona Cardinals",,
"b818f06d-bfff-4337-a745-3c2f02b05925","Jaydon","Mickens","-",,"WR","Tampa Bay Buccaneers",,
"bdc47d68-2d95-4129-a252-537d139ce385","Nick","Keizer","-",,"TE","Kansas City Chiefs",,
"d1a76e76-c92f-4156-9ebf-8a2154c4f5e6","Tyrie","Cleveland","-",,"WR","Denver Broncos",,
"6ef67851-6541-407f-90e6-5b68976fdd86","Trace","McSorley","-",,"QB","Baltimore Ravens",,
"c27e1651-000c-4a39-a0ef-f30856a0e57c","Artavis","Pierce","-",,"RB","Chicago Bears",,
"1d5fd023-4bcc-4c25-a02e-c6e2b5de0311","Dominique","Dafney","-",,"TE","Green Bay Packers",,
"69005cbb-3f5e-4cf1-be8b-f5f8a0452c7e","Luke","Stocker","-",,"TE","Atlanta Falcons",,
"3876132f-d39f-4748-852b-152227e5bf47","Damion","Ratley","-",,"WR","Detroit Lions",,
"4432bfd5-f999-4008-afa0-771f2fcd1daa","Cethan","Carter","-",,"TE","Miami Dolphins",,
"9f48c3d9-9ddc-4ecd-8b29-0e3b2de8413c","Isaiah","Wright","-",,"WR","Washington Football Team",,
"5ecd8848-e516-475c-92ce-c5e6274cdb67","Troy","Fumagalli","-",,"TE","Denver Broncos",,
"f2d08f22-5411-4e96-af68-fffa6a2d17a5","Jeff","Smith","-",,"WR","NY Jets",,
"a12c1217-1174-4cd5-a7ea-45786acbe442","John","Hightower","-",,"WR","Philadelphia Eagles",,
"16d02e02-ba60-41e6-b354-f0a2c828110d","C.J.","Ham","-",,"RB","Minnesota Vikings",,
"927753c6-aeb1-4614-be86-2af43fba6eda","Christian","Blake","-",,"WR","Atlanta Falcons",,
"01afa328-6505-43a5-9441-8782bfc77e79","Ameer","Abdullah","-",,"RB","Minnesota Vikings",,
"2c101055-40f1-4c9c-bf28-2de77b99f279","Laquon","Treadwell","-",,"WR","Atlanta Falcons",,
"8825ad56-aa27-46b9-92af-4e3ccd6b4563","Zay","Jones","-",,"WR","Las Vegas Raiders",,
"64df1533-b87b-4faa-b5d2-77c5c0fd15e0","Jeff","Driskel","-",,"QB","Denver Broncos",,
"4afeec91-680a-4780-9cfb-f61965819661","Chris","Hogan","-",,"WR",,,
"a542de85-1ace-4dbe-b826-0e14303ea902","Jesse","James","-",,"TE",,,
"b19abde4-fe18-4d16-9520-0f1ca10af868","Marcus","Johnson","-",,"WR","Tennessee Titans",,
"bc1de0da-75bf-4832-8d03-279e730682ee","Ryan","Finley","-",,"QB","Houston Texans",,
"6dfd6a00-7982-48f7-bbf7-f5f3ee9b8b2a","Brandon","Powell","-",,"WR","Buffalo Bills",,
"3ba1f21b-ba5a-4a0a-8806-636033f12b89","Gabe","Nabers","-",,"RB","Los Angeles Chargers",,
"54543382-1ceb-4610-9c59-32994ffbe7f0","Chad","Hansen","-",,"WR",,,
"561754f2-3822-40a6-9689-0d35d12c69e9","Amara","Darboh","-",,"WR",,,
"57f6a2ae-c2b7-4e64-abb6-91c94bd00c2b","J'Mon","Moore","-",,"WR",,,
"58dcdd55-daaa-4fe3-97ce-402a0a3c941f","Darren","Fells","-",,"TE",,,
"64d50a3b-af54-4c69-9d54-dad784be1975","Dwayne","Harris","-",,"WR",,,
"6873e905-7678-4233-8b60-d0ea16e32f83","Deontay","Burnett","-",,"WR",,,
"6cc111af-f65b-4cfb-baf7-ff5e6829a044","Chad","Williams","-",,"WR",,,
"6ec3f700-38b4-485c-9c49-950085286c93","Greg","Olsen","-",,"TE",,,
"6eddccc2-76b6-415e-8ebe-e4fa12618fc8","Jordan","Ta'amu","-",,"QB",,,
"71a89908-072e-4ff1-8c25-a489d64f1339","Devonta","Freeman","-",,"RB",,,
"774b2f49-6a6c-4449-89b5-e634e57117b3","Craig","Reynolds","-",,"RB",,,
"775828b3-fd1a-4d3f-9285-ae3e383114a0","Julian","Edelman","-",,"WR",,,
"79e577be-51d3-465f-b287-b63a418569e2","Philip","Rivers","-",,"QB",,,
"7ab198d0-1e0f-4cf5-9088-892fd1ec0303","Ito","Smith","-",,"RB",,,
"8231f937-5f11-49d5-a710-6da5ded40d41","Hale","Hentges","-",,"TE",,,
"84057aad-fab2-4787-9731-57ff387f050b","Michael","Warren","-",,"RB",,,
"8bd8c1a3-e06c-447e-a357-bcb5a6070bbb","Larry","Fitzgerald","-",,"WR",,,
"8cf95247-29e3-488a-95b0-38922f331c06","Damiere","Byrd","-",,"WR",,,
"8db509ce-b8f1-4485-8ed8-6759bd141d47","Drew","Stanton","-",,"QB",,,
"983a2e12-a1a0-4187-8a15-850528a2280a","Josh","McCown","-",,"QB",,,
"99027bec-b377-41e5-bbc1-84b2a7c879b1","Jason","Vander Laan","-",,"TE",,,
"9b3fe660-d81c-4117-8d9b-a97dac37b09c","T.J.","Logan","-",,"RB",,,
"9b9c045a-1a5a-4f66-a060-4ab6f0506315","Kenny","Stills","-",,"WR",,,
"9c352ea0-66fd-40a0-a8d2-691569277218","Cole","Wick","-",,"TE",,,
"9eae632b-043b-43c1-8fd5-63648a4cb815","Danny","Amendola","-",,"WR",,,
"a20a34eb-7ec3-4928-a5f2-f27659ddd162","DeAndre","Washington","-",,"RB",,,
"a37af77d-271c-48e1-8441-9ef535de6b11","Matt","Barkley","-",,"QB",,,
"a553d95b-b82d-4d21-a615-499a8c30f34b","Marqise","Lee","-",,"WR",,,
"a5b4aaf1-7611-42bf-b52e-19f258ffefc8","Taywan","Taylor","-",,"WR",,,
"a6a0462e-5d21-416a-a468-85c5d31fafca","Da'Mari","Scott","-",,"WR",,,
"a6d44e18-0240-4775-a6ca-70e5292354ab","Alex","Smith","-",,"QB",,,
"aaed8503-63b1-42cf-a72a-9d01dbb3cf16","Kyle","Sloter","-",,"QB",,,
"afc1d8dd-c784-4b65-bb91-23fc6aee11d5","Nick","Mullens","-",,"QB",,,
"b3e50fc6-a40f-459b-9f9e-75175e857222","Golden","Tate","-",,"WR",,,
"b6486057-bf1a-43aa-8b75-ead35d4b1c7c","Jordan","Reed","-",,"TE",,,
"b9ab28f8-18d5-49ba-b195-b9a792308dd1","Anthony","Sherman","-",,"RB",,,
"bbfc8072-4328-4536-a873-1bf74da596eb","Drew","Brees","-",,"QB",,,
"bc2acf8d-d5fa-453a-bf21-e5a04bce7da8","Kurt","Benkert","-",,"QB",,,
"bfde6e76-a27d-4e7e-b02f-9675adfabba4","Nick","O'Leary","-",,"TE",,,
"c076d6db-04bd-4e06-9907-da51c992a360","Frank","Gore","-",,"RB",,,
"c4ee0ef7-10c2-45ee-9570-b4ed9cc5a849","Alfred","Morris","-",,"RB",,,
"cabfdc17-9333-4752-93a9-dc1303c06cd2","Quincy","Adeboyejo","-",,"WR",,,
"cde5f525-bf4c-46ef-8dcc-926787fb8c6d","Bennie","Fowler","-",,"WR",,,
"cde668ff-7dd7-4c59-983c-ac4e21b2aa1d","Brian","Hoyer","-",,"QB",,,
"ceedd1f7-dd29-4caa-bed4-347600550743","Cody","Core","-",,"WR",,,
"d08ea15c-c4a1-4cec-a7ab-7dd8965c13eb","Jamize","Olawale","-",,"RB",,,
"d097025e-b290-45ad-ac1f-0e853d165349","Chase","Harrell","-",,"TE",,,
"d321b2de-0dac-464f-8ca9-31f07b383365","Corey","Clement","-",,"RB",,,
"d92d977c-55dd-419a-a5ff-95868d9a741e","Marvin","Hall","-",,"WR",,,
"de3dac2b-86ca-41f2-83d7-094ee9ec6af2","Trent","Taylor","-",,"WR",,,
"e9a43f55-a46d-4a33-ba7a-bea091cbf44a","Josh","Gordon","-",,"WR",,,
"e9b42393-c54c-4199-867a-c96ba4b781e0","LeSean","McCoy","-",,"RB",,,
"ed152246-41d5-465b-89cd-8f550d6cc5e4","Pharoh","Cooper","-",,"WR",,,
"ef57c9ce-f59c-4a8b-89e1-cc93e504f8be","Jason","Witten","-",,"TE",,,
"f3162955-33fd-491f-a1e7-da38f599274b","Javon","Leake","-",,"RB",,,
"603f8b79-ab33-4161-86ec-4a4c4da559c1","Kevin","White","-",,"WR","San Francisco 49ers",,
"f6f46315-30ec-4f75-921a-b7f814100227","Antoine","Wesley","-",,"WR",,,
"3a4a97e5-cb69-4dab-ade2-500f8c7d0ae5","Joe","Webb","-",,"QB","NY Giants",,
"c8345d90-c76a-4520-bbd2-bcf5ff5d1f63","Paul","Perkins","-",,"RB","Indianapolis Colts",,
"9169ab93-b4b5-4dcd-8a84-3f061b4ac7f3","Jerell","Adams","-",,"TE",,,
"777d9532-d512-45db-ad86-1709eac0fd8c","Josh","Bellamy","-",,"WR",,,
"f5e30e57-c089-45fa-9c6e-5e4a1368d496","Jared","Pinkney","-",,"TE","Tennessee Titans",,
"7ef21029-1823-44d7-a73d-6e7d508e2535","Josh","Rosen","-",,"QB","San Francisco 49ers",,
"340704a1-4f82-4780-9965-06cded85f5ac","Jake","Rudock","-",,"QB","Miami Dolphins",,
"5bc35c80-7f66-45dc-a5ff-176eee0e55a2","A.J.","Richardson","-",,"WR","Arizona Cardinals",,
"30a668bf-a665-42e8-be56-02dc79662c63","Travis","Benjamin","-",,"WR","San Francisco 49ers",,
"61b5fc0f-4430-42fd-905f-612f29487751","Ethan","Wolf","-",,"TE","New Orleans Saints",,
"d18f49a7-8ae8-4fd9-978f-9abb1743987f","Will","Grier","-",,"QB","Carolina Panthers",,
"56435921-7b7c-42c2-b0c5-0e3e5efa3082","Kristian","Wilkerson","-",,"WR","New England Patriots",,
"1bfeec10-1847-45fa-a8f5-0f21f89d46e4","Jeff","Heuerman","-",,"TE",,,
"112273f8-7cc0-49a8-81bc-90154f84f7da","Alex","Bachman","-",,"WR","NY Giants",,
"28fd4343-e8da-4d37-a31a-2834b873e4d3","Darius","Jackson","-",,"RB",,,
"e6ec576b-bb3d-402a-a7c8-69c58b12b8e6","Robert","Davis","-",,"WR",,,
"05511ce8-a0db-494a-a04d-2674f312210c","Austin","Fort","-",,"TE","Denver Broncos",,
"ae260287-569d-4c59-add3-400c68420c3d","Omar","Bayless","-",,"WR","Carolina Panthers",,
"ae91546f-1043-42b8-b7fa-2a4a1ee054ba","Taylor","Gabriel","-",,"WR",,,
"4c11d00c-e18b-4bf0-ad7b-bb47f1ea3b49","Davis","Webb","-",,"QB","Buffalo Bills",,
"effab435-c644-445e-9058-6d69fcde0b5a","Josh","Hokit","-",,"RB","San Francisco 49ers",,
"13dd1191-be3b-4d43-9a33-9605efe3d233","Chris","Finke","-",,"WR",,,
"b6202475-a4e0-4c99-8689-e5c7ca08d4ce","Darius","Anderson","-",,"RB","Indianapolis Colts",,
"77d65315-d37d-4650-b00e-359ed15c0925","Karan","Higdon","-",,"RB",,,
"817ff4db-25de-4bc3-96e5-4f5d642b2588","Kyle","Markway","-",,"TE","Cleveland Browns",,
"697e09d0-77c3-4a1f-b45d-21cc3fd8339f","Colin","Kaepernick","-",,"QB",,,
"2826f218-5f91-4960-8571-0fd13be189a5","De'Mornay","Pierson-El","-",,"WR",,,
"8b809f54-e8a4-4d24-9716-03cda21b9c8a","Binjimen","Victor","-",,"WR","Baltimore Ravens",,
"8aa1e5ec-c29a-4745-ad8c-2e5ae8a9dad9","Tom","Kennedy","-",,"WR","Detroit Lions",,
"5659cf3d-b207-4aa4-b097-027bc15ccf07","Marken","Michel","-",,"WR","Carolina Panthers",,
"233a76dc-f6ce-485e-ad3f-6a8862ff934c","Deon","Cain","-",,"WR","Baltimore Ravens",,
"1a173b8d-254f-4b11-936f-58c851931dff","Aca'Cedric","Ware","-",,"RB",,,
"eede9dbf-0759-460d-8ad1-fe20dfb18041","Josh","Ferguson","-",,"RB",,,
"5ac13bac-d625-4084-9cce-369c126ade63","Geremy","Davis","-",,"WR",,,
"6d2dfef0-8dd9-424d-bd4d-0ee9240546c2","Cyril","Grayson","-",,"WR","Tampa Bay Buccaneers",,
"611703a5-773e-4f38-bf65-d23bda3bcf59","Rico","Gafford","-",,"WR","Arizona Cardinals",,
"d1753558-9585-476e-b3f7-70b36f0b1c5d","Kyle","Shurmur","-",,"QB","Cincinnati Bengals",,
"06224b9e-9f31-4087-96d4-8a3bb14748f7","Jacob","Breeland","-",,"TE","Baltimore Ravens",,
"b7342b10-041b-4a93-8c72-babee13abf1a","Spencer","Ware","-",,"RB",,,
"de6dc31b-8e08-4429-9fda-d2c8552f7a06","Kyle","Lauletta","-",,"QB","Cleveland Browns",,
"0bdc131c-7411-42e1-a15b-4777aa59aacb","Stephen","Guidry","-",,"WR","Dallas Cowboys",,
"8a2e61d0-c5dc-4a75-8e88-7c23a4b04187","Noah","Togiai","-",,"TE","Indianapolis Colts",,
"69d07255-7588-4e76-bde0-b471516b23f0","Kirk","Merritt","-",,"WR","Miami Dolphins",,
"86e84277-04c7-403b-be27-db226c85264b","Charles","Jones","-",,"TE","Pittsburgh Steelers",,
"e8dbc799-67bc-4eec-a69c-3b0b7e0d9a6d","John","Hurst","-",,"WR","Los Angeles Chargers",,
"ea086f03-fa63-45ce-aaf0-c40cc9281f36","Josh","Oliver","-",,"TE","Baltimore Ravens",,
"fbc7e030-5670-4345-8923-af61dddc3c39","Daniel","Helm","-",,"TE","San Francisco 49ers",,
"c12afec2-7355-4db7-a5a3-590d29ae1236","Juwan","Green","-",,"WR","Atlanta Falcons",,
"d115174c-7c7d-4528-bdd5-741a65eb0db2","Damion","Willis","-",,"WR","Jacksonville Jaguars",,
"065bd0ad-f4ef-4274-afe8-0a72306f094b","Chris","Lacy","-",,"WR",,,
"ba6c65a3-60c2-4dc8-97d5-dcbb6a060451","Brady","White","-",,"QB",,,
"e3165c8c-f217-472e-81a7-751ff6263318","Kevin","Thomson","-",,"QB",,,
"67aa4e72-48d0-440a-846a-fcc4715c633a","Peyton","Ramsey","-",,"QB",,,
"01172dfd-12a1-41ea-a222-933d20620214","Zac","Thomas","-",,"QB",,,
"e5bc62b1-cd61-4b04-8b82-de795deb0055","Zach","Smith","-",,"QB",,,
"f27c72df-7481-4f92-a0ed-c1170bd4c08a","Bryson","Denley","-",,"RB",,,
"e4a29004-dfe7-498e-8de8-6bbd1fa64ab2","CJ","Marable","-",,"RB",,,
"d03a9775-ab25-497e-ad47-82f18096b558","Caleb","Huntley","-",,"RB",,,
"9c53833c-5ffb-4a79-a026-d63a7df514d8","Corey","Taylor","-",,"RB",,,
"6183afb9-2b99-45fb-b886-0dba5bd31e2c","Dedrick","Mills","-",,"RB",,,
"2fb3cba0-2d03-433f-974a-8306dced1aa9","Deon","Jackson","-",,"RB",,,
"ccefff7e-3463-4c21-ab3f-865325e6a5d0","Greg","McCrae","-",,"RB",,,
"b07bf81b-e21b-4b7d-8907-433c35525a7c","Harry","Trotter","-",,"RB",,,
"08115866-699c-4bf4-82fb-77e9a981f11a","Israel","Tucker","-",,"RB",,,
"25c0d7bc-4e8c-47a7-971e-57cfe684d918","JaQuan","Hardy","-",,"RB",,,
"92a5cb00-c662-4f92-8729-ed2879f8415a","Mekhi","Sargent","-",,"RB",,,
"6056eb68-1d1d-4276-a6d7-27599e091c5c","Myles","Fells","-",,"RB",,,
"1bca2144-8b92-4e23-b337-2782bca12933","Otis","Anderson","-",,"RB",,,
"f10892d0-b687-4ab6-905f-f580ae33cf0f","Shane","Simpson","-",,"RB",,,
"875c1e4b-4fe2-4148-aa87-c69be2f9d3eb","Spencer","Brown","-",,"RB",,,
"ff9b1518-bd0f-4865-9475-5a55e8c5bb48","Stevie","Scott","-",,"RB",,,
"4439d242-a2d2-4686-8f79-0aa9f25e6054","Adam","Krumholz","-",,"WR",,,
"a19eaa44-2c2d-4235-9d76-3a030eb72331","Adrian","Hardy","-",,"WR",,,
"cdd2a2b3-81e2-4a28-9122-e7a0251833a1","Antonio","Nunn","-",,"WR",,,
"4beb6992-2a98-4244-bed8-37f680a07456","Brock","Wright","-",,"TE",,,
"63b3467a-d766-4543-949f-a980c9827d91","Carson","Williams","-",,"TE",,,
"986ea4a4-f8ab-4b47-9136-62f02e12861d","Tristen","Wallace","-",,"WR",,,
"79889902-47eb-4d1b-8a7c-0e7cb4718e1f","TJ","Simmons","-",,"WR",,,
"af5fbbfc-b050-44fc-a1df-f78a34d5fc46","Austin","Trammell","-",,"WR",,,
"e2eab5de-fb28-48b5-b002-cb7d73e24821","Tony","Romo","-",,"QB",,,
"287fe801-af3e-46d3-9e54-8589df14bfb7","Cade","Johnson","-",,"WR","Seattle Seahawks",,
"2647e1ec-d516-4def-ae73-88e6e3e9e097","Jonathan","Adams","-",,"WR","Detroit Lions",,
"2c0eb9c8-3985-409d-9aa0-8d26f69ab669","Ben","Skowronek","-",,"WR","Los Angeles Rams",,
"24e64c62-ce2c-43bb-b168-19c4ba6605ec","Kylen","Granson","-",,"TE","Indianapolis Colts",,
"24bb939e-7f80-4c78-9bc6-df38dd8c1514","Ray","McMath","-",,"WR","Tennessee Titans",,
"f2231ed3-6a67-480d-b9e9-52e96f5f8e0f","Marquez","Stevenson","-",,"WR","Buffalo Bills",,
"fa7e58da-1eb7-4276-801a-e84fc9a1af82","Demetric","Felton","-",,"WR","Cleveland Browns",,
"d66e485a-1032-44b8-aeef-5327e91c1ade","Ian","Book","-",,"QB","New Orleans Saints",,
"e48e6471-5045-467f-944a-3692f2f6f739","Whop","Philyor","-",,"WR","Minnesota Vikings",,
"cc6c6312-e04a-4653-bab6-cb29cff7d0c9","Austin","Watkins","-",,"WR","San Francisco 49ers",,
"eb826824-8a12-48dd-8442-8191721ffffa","Warren","Jackson","-",,"WR","Denver Broncos",,
"caece5f0-022e-46b2-b8cc-bb04fb0ff898","Dax","Milne","-",,"WR","Washington Football Team",,
"e2756c03-d718-4f73-a507-3836bb9c8175","Pro","Wells","-",,"TE","Cincinnati Bengals",,
"df4cfe95-25cf-4faa-8333-0913ff40282c","Josh","Imatorbhebhe","-",,"WR","Jacksonville Jaguars",,
"e4619e38-33d6-41ce-948b-2b528e43f7ee","Rico","Bussey","-",,"WR","Pittsburgh Steelers",,
"1cd990d0-2b4d-40db-a3e9-a1b84b2c9854","Blaine","Gabbert","-",,"QB",,,
"2a7ae03e-7071-46b3-9317-c68303e4ba95","Virgil","Green","-",,"TE",,,
"32f2fe7f-56b3-485b-9b3f-d1736f61ada4","Fred","Brown","-",,"WR",,,
"3325ca94-4e81-471d-a0eb-7df3aa3ec8e3","John","Lovett","-",,"QB",,,
"336673c7-3df8-4f92-ac7e-3d0f7393e8d6","DeAndrew","White","-",,"WR",,,
"461079d4-46c4-4178-b865-42cdae7c43fa","Vance","McDonald","-",,"TE",,,
"4ad14b57-c478-4737-8955-5fbda5778749","T.J.","Yeldon","-",,"RB",,,
"4ddf56aa-0524-4324-80f6-3135d3562531","Steven","Mitchell","-",,"WR",,,
"519a1c47-ee91-4a44-a035-df4d9cb80ea7","Demetrius","Harris","-",,"TE",,,
"dc2f1939-46c4-4d90-9b2e-26252a87dca1","Jake","Luton","-",,"QB","Jacksonville Jaguars",,
"ec571c6d-5364-4496-b512-b4623602bcdd","C.J.","Beathard","-",,"QB","Jacksonville Jaguars",,
"04ea0e80-5ef3-4461-a394-f9301ced3ca6","Steven","Sims","-",,"WR","Washington Football Team",,
"d4466e4a-e736-44d3-baf2-36d7c49d9b9a","Pharaoh","Brown","-",,"TE","Houston Texans",,
"2c8e7187-48b5-487d-9c5a-27632f406dbc","Duke","Johnson","-",,"RB",,,
"345fa5f2-de67-4892-9363-967d57529f63","Zaire","Mitchell","-",,"TE",,,
"553fa33e-7e68-49ff-aa82-85e15ee1a589","Nick","Eubanks","-",,"TE",,,
"33856550-b879-4b02-9772-0680592b0219","Trae","Berry","-",,"TE",,,
"430b8190-61ed-4d44-b921-df84cc11c582","Tony","Poljan","-",,"TE",,,
"0a486f82-07c3-4225-8cdf-864e33a4650f","Javon","McKinley","-",,"WR",,,
"96891f02-9295-4671-bb57-c8e013fb32b3","Quintin","Morris","-",,"TE",,,
"46843b60-9ee4-4d53-b82d-88c84a66f7e1","Dontrelle","Inman","-",,"WR","Washington Football Team",,
"58e61e5f-2130-4755-a6c7-4e4983cd1fef","Bo","Scarbrough","-",,"RB","Seattle Seahawks",,
"d2d875e3-563c-4364-ba9b-5951f0b214c7","Alex","Armah","-",,"RB","New Orleans Saints",,
"ef47ead3-7a3f-4719-86b2-068f0c8861f5","Cullen","Gillaspia","-",,"RB","NY Giants",,
"0fa4880e-9cff-49fe-a9c9-2475a81fdfa1","Chris","Moore","-",,"WR","Houston Texans",,
"651c358b-bad9-476f-90eb-430563c77001","Sean","Culkin","-",,"TE","Kansas City Chiefs",,
"830489d8-b74b-42a9-814e-9d2236acaf75","Jon'Vea","Johnson","-",,"WR","Jacksonville Jaguars",,
"963a2e18-7bed-4b79-b07c-75c0ada73903","Tim","Boyle","-",,"QB","Detroit Lions",,
"8de275a1-2f09-4cf0-998b-5eda6195493e","Alex","Collins","-",,"RB","Seattle Seahawks",,
"38785f99-b025-4f6d-993a-fc83141d2fd2","Michael","Walker","-",,"WR","Jacksonville Jaguars",,
"0b80fe51-b87b-42d4-ad2c-98b24b8e98d7","Kenjon","Barner","-",,"RB",,,
"0129bf1b-a3dc-4cbb-8e7a-ed587d0e4e5a","Stephen","Sullivan","-",,"TE","Carolina Panthers",,
"e1952b89-c438-4f25-a8f2-b4e1d72aa4cb","Johnny","Holton","-",,"WR",,,
"b69f3e09-6dd5-4363-90c9-1b75ff365811","Dan","Vitale","-",,"RB","New England Patriots",,
"340877b6-d184-4c05-aa7e-1998ea178709","Jesper","Horsted","-",,"TE","Chicago Bears",,
"31cf9b73-ce87-48d3-95a5-e1be7a49ff70","Cole","Hikutini","-",,"TE","NY Giants",,
"c8e12f39-5473-4bf5-be8c-a7e44b98dce7","Derrick","Gore","-",,"RB","Kansas City Chiefs",,
"a1e081b0-2ef1-4f99-81bc-1372fa1c0340","Tavien","Feaster","-",,"RB","Arizona Cardinals",,
"6cce1cc7-c8e3-4d64-853d-bf2e04346b7c","Wendell","Smallwood","-",,"RB","Pittsburgh Steelers",,
"1c8b68ce-addc-42e3-9d61-3605a7800635","Emanuel","Hall","-",,"WR",,,
"3286f9d3-ebda-41e7-ba91-5e58f814688f","Stanley","Morgan","-",,"WR","Cincinnati Bengals",,
"1e599778-868c-4eca-89e4-e11b40993fcf","Eric","Tomlinson","-",,"TE","Baltimore Ravens",,
"8e71e77c-55fd-4bf3-9a3f-365c88cbcb88","Dan","Chisena","-",,"WR","Minnesota Vikings",,
